AGT_CD,N_POLICIES_LA,N_POLICIES_LAT,N_POLICIES_POLA,TOTAL_ANP_LA,TOTAL_ANP_LAT,TOTAL_ANP_POLA,TOTAL_POLICIES,TOTAL_ANP,TICKET_SIZE,COUNT_RATIO_LA,COUNT_RATIO_LAT,COUNT_RATIO_POLA,ANP_RATIO_LA,ANP_RATIO_LAT,ANP_RATIO_POLA,COUNT_SBASE_TYPE,N_LINE_ITEM_B,N_LINE_ITEM_R,TOTAL_ANP_B,TOTAL_ANP_R,R_B_COUNT_RATIO,R_B_ANP_RATIO,N_LINE_ITEM_Cat 1,N_LINE_ITEM_Cat 2,N_LINE_ITEM_Cat 3,TOTAL_ANP_Cat 1,TOTAL_ANP_Cat 2,TOTAL_ANP_Cat 3,COUNT_RATIO_CAT1,COUNT_RATIO_CAT2,COUNT_RATIO_CAT3,ANP_RATIO_CAT1,ANP_RATIO_CAT2,ANP_RATIO_CAT3,COUNT_PRODCAT_TYPE,N_VIT_POLICIES,N_LINE_ITEM_Accident,N_LINE_ITEM_Critical Illness,N_LINE_ITEM_Disability,N_LINE_ITEM_Endowment,N_LINE_ITEM_Income,N_LINE_ITEM_Life,N_LINE_ITEM_Medical,N_LINE_ITEM_N/A,N_LINE_ITEM_Other Medical,N_LINE_ITEM_Payor/Waiver,N_LINE_ITEM_Savers,TOTAL_ANP_Accident,TOTAL_ANP_Critical Illness,TOTAL_ANP_Disability,TOTAL_ANP_Endowment,TOTAL_ANP_Income,TOTAL_ANP_Life,TOTAL_ANP_Medical,TOTAL_ANP_N/A,TOTAL_ANP_Other Medical,TOTAL_ANP_Payor/Waiver,TOTAL_ANP_Savers,COUNT_MAINNEED_TYPE,CLUSTER
4010,466.0,0.0,60.0,21700.2890625,0.0,2423.81005859375,526.0,24124.09912109375,45.863306313866445,0.8859315589353612,0.0,0.1140684410646387,0.8995274374215115,0.0,0.1004725625784884,2,132.0,394.0,20490.630859375,3633.469970703125,2.984848484848485,0.177323479966978,6.0,118.0,402.0,4035.330078125,645.3800048828125,19443.390625,0.0114068441064638,0.2243346007604562,0.7642585551330798,0.1672738033623571,0.0267525000286781,0.8059736966089648,3,21.0,102.0,89.0,65.0,2.0,13.0,70.0,53.0,0.0,2.0,56.0,74.0,2471.830078125,213.3999938964844,35.0,1473.820068359375,0.0,16211.3798828125,431.97998046875,0.0,0.0,388.7000122070313,2897.989990234375,10,0
3140,23.0,9.0,0.0,879.5900268554688,163.02000427246094,0.0,32.0,1042.6100311279297,32.5815634727478,0.71875,0.28125,0.0,0.8436423980151998,0.1563576019848001,0.0,2,9.0,23.0,876.6799926757812,165.92999267578125,2.555555555555556,0.1892708788406745,0.0,8.0,24.0,0.0,303.5899963378906,739.02001953125,0.0,0.25,0.75,0.0,0.2911826969979872,0.7088173030020127,2,1.0,0.0,0.0,6.0,0.0,0.0,6.0,8.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,600.22998046875,303.5899963378906,0.0,0.0,12.789999961853027,126.0,5,1
493,0.0,3.0,0.0,0.0,310.0299987792969,0.0,3.0,310.0299987792969,103.3433329264323,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,2.0,281.04998779296875,28.979999542236328,2.0,0.1031133278809604,1.0,0.0,2.0,281.04998779296875,0.0,28.979999542236328,0.3333333333333333,0.0,0.6666666666666666,0.9065251726411128,0.0,0.0934748273588873,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,281.04998779296875,0.0,0.0,0.0,28.979999542236328,0.0,3,0
4646,0.0,11.0,0.0,0.0,582.0399780273438,0.0,11.0,582.0399780273438,52.91272527521307,0.0,1.0,0.0,0.0,1.0,0.0,1,3.0,8.0,307.239990234375,274.79998779296875,2.6666666666666665,0.894414778438641,0.0,0.0,11.0,0.0,0.0,582.0399780273438,0.0,0.0,1.0,0.0,0.0,1.0,1,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.15999984741211,118.87999725341795,420.0,0.0,0.0,0.0,3,0
3795,63.0,0.0,46.0,7980.77001953125,0.0,1206.699951171875,109.0,9187.469970703123,84.2887153275516,0.5779816513761468,0.0,0.4220183486238532,0.8686580794255891,0.0,0.1313419205744108,2,70.0,39.0,7795.0400390625,1392.4300537109375,0.5571428571428572,0.1786302631844343,1.0,35.0,73.0,1998.0,2111.860107421875,5077.60986328125,0.0091743119266055,0.3211009174311927,0.6697247706422018,0.2174700985550096,0.2298630759236378,0.5526668255213526,3,2.0,48.0,0.0,8.0,0.0,0.0,9.0,36.0,0.0,0.0,1.0,7.0,1206.699951171875,0.0,20.770000457763672,0.0,0.0,4762.14013671875,2111.860107421875,0.0,0.0,0.0,1086.0,6,0
1606,157.0,4.0,0.0,10317.6904296875,2565.599853515625,0.0,161.0,12883.290283203123,80.02043654163431,0.9751552795031057,0.0248447204968944,0.0,0.8008583368752793,0.1991416631247207,0.0,2,32.0,129.0,9407.4794921875,3475.81005859375,4.03125,0.3694730412625675,3.0,47.0,111.0,5148.2001953125,3512.219970703125,4222.8701171875,0.0186335403726708,0.2919254658385093,0.6894409937888198,0.3996029028410995,0.2726182437480478,0.3277788534108526,3,3.0,2.0,16.0,16.0,1.0,12.0,17.0,39.0,0.0,4.0,26.0,28.0,0.0,973.7999877929688,0.0,120.0,0.0,7328.64013671875,2538.419921875,0.0,0.0,6.630000114440918,1915.800048828125,10,2
159,107.0,14.0,4.0,5277.60986328125,610.7200317382812,246.0,125.0,6134.329895019531,49.07463916015625,0.856,0.112,0.032,0.8603400784764033,0.0995577417892255,0.0401021797343712,3,23.0,102.0,5635.22021484375,499.1099853515625,4.434782608695652,0.088569739304394,4.0,25.0,96.0,2114.5,0.0,4019.830078125,0.032,0.2,0.768,0.3446994167366864,0.0,0.6553005832633135,3,10.0,16.0,8.0,19.0,1.0,11.0,20.0,12.0,0.0,0.0,21.0,17.0,246.0,0.0,0.0,150.0,0.0,5264.22021484375,0.0,0.0,0.0,84.11000061035156,390.0,9,1
859,0.0,152.0,0.0,0.0,6967.7998046875,0.0,152.0,6967.7998046875,45.84078818873356,0.0,1.0,0.0,0.0,1.0,0.0,1,36.0,116.0,5545.47021484375,1422.3299560546875,3.2222222222222223,0.2564850050492541,2.0,23.0,127.0,899.5,144.6999969482422,5923.60009765625,0.0131578947368421,0.1513157894736842,0.8355263157894737,0.1290938298727207,0.0207669558517171,0.850139214275562,3,1.0,7.0,21.0,29.0,0.0,5.0,41.0,22.0,9.0,0.0,2.0,16.0,0.0,204.51998901367188,0.0,0.0,0.0,4511.72021484375,806.760009765625,498.0,0.0,0.0,946.7999877929688,8,0
3652,621.0,11.0,21.0,61081.83984375,3942.0,1123.3699951171875,653.0,66147.20983886719,101.29741169811209,0.9509954058192956,0.0168453292496171,0.0321592649310872,0.9234227716111338,0.0595943503830714,0.0169828780057947,3,143.0,510.0,49626.26171875,16520.94921875,3.5664335664335662,0.3329073890832278,39.0,112.0,502.0,27577.859375,6722.60986328125,31846.740234375,0.0597243491577335,0.1715160796324655,0.7687595712098009,0.4169164443195454,0.1016310425923594,0.481452513088095,3,36.0,21.0,58.0,110.0,8.0,34.0,111.0,63.0,0.0,3.0,84.0,161.0,1123.3699951171875,5160.7802734375,0.0,7351.2802734375,0.0,38795.6015625,1717.9200439453125,0.0,0.0,75.79000091552734,11922.4697265625,10,0
1217,0.0,130.0,0.0,0.0,7980.06005859375,0.0,130.0,7980.06005859375,61.38507737379808,0.0,1.0,0.0,0.0,1.0,0.0,1,33.0,97.0,6180.2900390625,1799.77001953125,2.9393939393939394,0.2912112551604877,2.0,23.0,105.0,860.0,0.0,7120.06005859375,0.0153846153846153,0.1769230769230769,0.8076923076923077,0.1077686124772787,0.0,0.8922313875227212,3,1.0,8.0,7.0,20.0,0.0,2.0,30.0,32.0,4.0,0.0,12.0,15.0,0.0,0.0,0.0,0.0,0.0,3508.93994140625,2439.75,231.6000061035156,0.0,21.3700008392334,1778.4000244140625,8,0
1919,258.0,55.0,21.0,37887.390625,2809.6298828125,1387.199951171875,334.0,42084.220458984375,126.00066005683944,0.7724550898203593,0.1646706586826347,0.0628742514970059,0.9002754526943266,0.0667620750050672,0.0329624723006061,3,101.0,233.0,33903.28125,8180.93994140625,2.3069306930693068,0.2413023058470557,9.0,86.0,239.0,18668.80078125,1995.22998046875,21420.189453125,0.0269461077844311,0.2574850299401197,0.7155688622754491,0.4436057193395549,0.0474104063300429,0.5089838743304022,3,52.0,21.0,32.0,59.0,0.0,12.0,59.0,33.0,14.0,27.0,38.0,39.0,1387.199951171875,1286.2000732421875,61.02999877929688,0.0,0.0,30601.919921875,742.7999877929688,490.7999877929688,393.9800109863281,84.69000244140625,7035.60009765625,9,0
3149,252.0,0.0,0.0,10655.8701171875,0.0,0.0,252.0,10655.8701171875,42.28519887772818,1.0,0.0,0.0,1.0,0.0,0.0,1,45.0,207.0,10614.5703125,41.29999923706055,4.6,0.003890878106335,10.0,61.0,181.0,2843.800048828125,0.0,7812.06982421875,0.0396825396825396,0.242063492063492,0.7182539682539683,0.2668763866966204,0.0,0.7331236133033796,3,20.0,9.0,28.0,46.0,0.0,24.0,45.0,25.0,0.0,0.0,40.0,35.0,0.0,0.0,41.29999923706055,0.0,0.0,10614.5703125,0.0,0.0,0.0,0.0,0.0,8,0
4793,0.0,19.0,0.0,0.0,918.9400024414062,0.0,19.0,918.9400024414062,48.365263286389805,0.0,1.0,0.0,0.0,1.0,0.0,1,8.0,11.0,590.1400146484375,328.79998779296875,1.375,0.557155894586887,0.0,0.0,19.0,0.0,0.0,918.9400024414062,0.0,0.0,1.0,0.0,0.0,1.0,1,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.01000213623048,288.1300048828125,508.7999877929688,0.0,0.0,0.0,3,2
1974,101.0,0.0,0.0,10174.6298828125,0.0,0.0,101.0,10174.6298828125,100.73890973081684,1.0,0.0,0.0,1.0,0.0,0.0,1,36.0,65.0,7722.7001953125,2451.929931640625,1.805555555555556,0.3174964545598817,4.0,41.0,56.0,3707.300048828125,3858.909912109375,2608.419921875,0.0396039603960396,0.4059405940594059,0.5544554455445545,0.3643670670606588,0.379267841342125,0.2563650915972162,3,0.0,0.0,9.0,18.0,0.0,0.0,20.0,34.0,0.0,1.0,4.0,15.0,0.0,1279.1600341796875,121.9000015258789,0.0,0.0,5619.89990234375,2622.669921875,0.0,0.0,3.0,528.0,7,0
3092,189.0,268.0,0.0,11433.76953125,9527.6201171875,0.0,457.0,20961.3896484375,45.8673734101477,0.4135667396061269,0.5864332603938731,0.0,0.5454681069822245,0.4545318930177754,0.0,2,125.0,332.0,17792.08984375,3169.300048828125,2.656,0.1781297237514476,0.0,203.0,254.0,0.0,10377.91015625,10583.48046875,0.0,0.4442013129102845,0.5557986870897156,0.0,0.4950964533752159,0.5049035466247841,2,29.0,58.0,54.0,46.0,1.0,36.0,74.0,135.0,19.0,4.0,17.0,13.0,48.02000045776367,573.1400146484375,0.8299999833106995,789.6400146484375,80.30999755859375,7650.4501953125,10693.08984375,576.0,0.0,31.489999771118164,518.4200439453125,10,3
3515,15.0,0.0,0.0,803.5499877929688,0.0,0.0,15.0,803.5499877929688,53.56999918619792,1.0,0.0,0.0,1.0,0.0,0.0,1,4.0,11.0,648.4000244140625,155.15000915527344,2.75,0.2392813129448558,0.0,9.0,6.0,0.0,363.5500183105469,440.0,0.0,0.6,0.4,0.0,0.4524298550510968,0.5475701449489032,2,0.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,350.0,363.5500183105469,0.0,0.0,0.0,90.0,8,0
4632,58.0,0.0,14.0,6380.14013671875,0.0,848.7000122070312,72.0,7228.840148925781,100.40055762396918,0.8055555555555556,0.0,0.1944444444444444,0.8825952718939082,0.0,0.1174047281060917,2,32.0,40.0,6314.169921875,914.6700439453124,1.25,0.1448599032434179,0.0,19.0,53.0,0.0,1494.800048828125,5734.0400390625,0.0,0.2638888888888889,0.7361111111111112,0.0,0.206782835234125,0.793217164765875,2,1.0,14.0,3.0,10.0,1.0,0.0,9.0,17.0,0.0,0.0,9.0,9.0,848.7000122070312,51.18999862670898,60.77000045776367,1655.4200439453125,0.0,2342.60986328125,1494.800048828125,0.0,0.0,15.489999771118164,759.8600463867188,8,1
619,425.0,36.0,7.0,51893.98046875,1501.469970703125,514.7999877929688,468.0,53910.250427246094,115.19284279326088,0.908119658119658,0.0769230769230769,0.0149572649572649,0.9625995067261442,0.0278512891111388,0.0095492041627168,3,99.0,369.0,34126.171875,19784.080078125,3.727272727272727,0.5797333539370214,20.0,102.0,346.0,20705.900390625,2999.360107421875,30204.990234375,0.0427350427350427,0.2179487179487179,0.7393162393162394,0.3840809513833771,0.0556361743207038,0.5602828742959189,3,33.0,7.0,57.0,67.0,0.0,3.0,81.0,82.0,0.0,10.0,62.0,99.0,514.7999877929688,0.0,13.899999618530272,0.0,0.0,31182.919921875,2999.360107421875,0.0,101.8000030517578,62.66999816894531,19034.80078125,9,2
4590,1.0,2.0,0.0,127.56999969482422,271.2200012207031,0.0,3.0,398.79000091552734,132.93000030517578,0.3333333333333333,0.6666666666666666,0.0,0.3198926738432602,0.6801073261567399,0.0,2,3.0,0.0,398.78997802734375,0.0,0.0,0.0,0.0,1.0,2.0,0.0,127.56999969482422,271.2200012207031,0.0,0.3333333333333333,0.6666666666666666,0.0,0.3198926738432602,0.6801073261567399,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,398.78997802734375,0.0,0.0,0.0,0.0,1,0
3441,50.0,0.0,15.0,6773.18017578125,0.0,1239.199951171875,65.0,8012.380126953125,123.26738656850962,0.7692307692307693,0.0,0.2307692307692307,0.845339345920036,0.0,0.1546606540799639,2,33.0,32.0,6884.81005859375,1127.5699462890625,0.9696969696969696,0.1637764784638624,0.0,37.0,28.0,0.0,5703.18017578125,2309.199951171875,0.0,0.5692307692307692,0.4307692307692308,0.0,0.7117960063572275,0.2882039936427725,2,0.0,15.0,3.0,3.0,0.0,0.0,4.0,34.0,0.0,0.0,3.0,3.0,1239.199951171875,0.0,0.0,0.0,0.0,980.0,5703.18017578125,0.0,0.0,0.0,90.0,7,0
4054,79.0,90.0,0.0,5204.18017578125,8914.5498046875,0.0,169.0,14118.72998046875,83.54278094951923,0.4674556213017751,0.5325443786982249,0.0,0.3686011548475317,0.6313988451524682,0.0,2,49.0,120.0,11707.6904296875,2411.0400390625,2.4489795918367347,0.2059364358446617,11.0,28.0,130.0,4329.7001953125,1698.669921875,8090.35986328125,0.0650887573964497,0.165680473372781,0.7692307692307693,0.3066635739405756,0.1203132239390418,0.5730232021203826,3,25.0,8.0,4.0,41.0,3.0,1.0,41.0,24.0,12.0,1.0,10.0,24.0,53.2400016784668,369.8699951171875,17.979999542236328,1361.5499267578125,0.0,9384.490234375,1328.7999267578125,721.2000122070312,0.0,195.3999938964844,686.2000122070312,10,0
1161,0.0,0.0,2.0,0.0,0.0,182.33999633789065,2.0,182.33999633789065,91.16999816894533,0.0,0.0,1.0,0.0,0.0,1.0,1,2.0,0.0,182.33999633789065,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,182.33999633789065,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.33999633789065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
1293,0.0,35.0,0.0,0.0,1203.1600341796875,0.0,35.0,1203.1600341796875,34.3760009765625,0.0,1.0,0.0,0.0,1.0,0.0,1,15.0,20.0,1163.5899658203125,39.56999969482422,1.3333333333333333,0.0340068244460392,0.0,0.0,35.0,0.0,0.0,1203.1600341796875,0.0,0.0,1.0,0.0,0.0,1.0,1,1.0,0.0,0.0,10.0,0.0,0.0,10.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,532.8400268554688,630.75,0.0,0.0,39.56999969482422,0.0,4,1
1826,0.0,4.0,0.0,0.0,280.6400146484375,0.0,4.0,280.6400146484375,70.16000366210938,0.0,1.0,0.0,0.0,1.0,0.0,1,2.0,2.0,280.6400146484375,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,280.6400146484375,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.6400146484375,0.0,0.0,0.0,0.0,0.0,2,4
2445,4.0,4.0,0.0,304.9700012207031,129.99000549316406,0.0,8.0,434.9600067138672,54.3700008392334,0.5,0.5,0.0,0.7011449248512719,0.2988550751487281,0.0,2,4.0,4.0,317.0800170898437,117.87999725341795,1.0,0.371767348618557,0.0,4.0,4.0,0.0,304.9700012207031,129.99000549316406,0.0,0.5,0.5,0.0,0.7011449248512719,0.2988550751487281,2,1.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.99000549316406,304.9700012207031,0.0,0.0,0.0,0.0,3,0
4774,0.0,12.0,0.0,0.0,571.219970703125,0.0,12.0,571.219970703125,47.601664225260414,0.0,1.0,0.0,0.0,1.0,0.0,1,4.0,8.0,375.1000061035156,196.1199951171875,2.0,0.5228472192108273,0.0,0.0,12.0,0.0,0.0,571.219970703125,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,72.13999938964844,212.95999145507807,268.79998779296875,0.0,17.31999969482422,0.0,4,0
958,155.0,175.0,0.0,7789.18017578125,11978.9599609375,0.0,330.0,19768.14013671875,59.90345495975379,0.4696969696969697,0.5303030303030303,0.0,0.3940269606503382,0.6059730393496618,0.0,2,85.0,245.0,15724.0302734375,4044.110107421875,2.8823529411764706,0.2571929738811024,5.0,98.0,227.0,2382.5400390625,4458.97998046875,12926.6201171875,0.0151515151515151,0.296969696969697,0.6878787878787879,0.120524238627639,0.2255639604752863,0.6539118008970746,3,4.0,2.0,25.0,41.0,1.0,14.0,47.0,88.0,55.0,0.0,29.0,28.0,0.0,928.6599731445312,0.0,346.5,0.0,10356.9697265625,4569.1201171875,2516.800048828125,0.0,40.38999938964844,1009.7000122070312,9,0
2798,101.0,5.0,27.0,7997.77978515625,224.09999084472656,2649.27001953125,133.0,10871.149795532228,81.73796838746036,0.7593984962406015,0.037593984962406,0.2030075187969924,0.7356884906914942,0.0206141939960045,0.2436973153125012,3,57.0,76.0,9691.7998046875,1179.3499755859375,1.3333333333333333,0.1216853421812878,0.0,49.0,84.0,0.0,3166.64990234375,7704.5,0.0,0.3684210526315789,0.631578947368421,0.0,0.2912893236492894,0.7087106763507105,2,25.0,27.0,16.0,17.0,2.0,1.0,13.0,34.0,0.0,2.0,8.0,13.0,2649.27001953125,458.0799865722656,0.0,1316.8900146484375,0.0,3465.300048828125,2708.570068359375,0.0,0.0,11.440000534057615,261.6000061035156,10,3
361,30.0,0.0,0.0,2024.8599853515625,0.0,0.0,30.0,2024.8599853515625,67.49533284505209,1.0,0.0,0.0,1.0,0.0,0.0,1,5.0,25.0,1940.739990234375,84.1199951171875,5.0,0.0433442890549334,0.0,9.0,21.0,0.0,0.0,2024.8599853515625,0.0,0.3,0.7,0.0,0.0,1.0,2,3.0,3.0,3.0,5.0,2.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1190.739990234375,0.0,750.0,0.0,0.0,0.0,2.380000114440918,81.73999786376953,9,0
1039,41.0,0.0,0.0,2601.610107421875,0.0,0.0,41.0,2601.610107421875,63.45390505907013,1.0,0.0,0.0,1.0,0.0,0.0,1,7.0,34.0,2389.510009765625,212.1000061035156,4.857142857142857,0.0887629703314444,0.0,12.0,29.0,0.0,223.20999145507807,2378.39990234375,0.0,0.2926829268292683,0.7073170731707317,0.0,0.0857968721548604,0.9142031278451396,2,2.0,0.0,6.0,6.0,0.0,0.0,6.0,8.0,0.0,0.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,2190.0,223.20999145507807,0.0,0.0,0.0,188.3999938964844,6,0
4341,156.0,0.0,0.0,67937.1171875,0.0,0.0,156.0,67937.1171875,435.4943409455128,1.0,0.0,0.0,1.0,0.0,0.0,1,41.0,115.0,53930.921875,14006.2001953125,2.804878048780488,0.2597063003628194,9.0,30.0,117.0,40274.0,1525.0,26138.119140625,0.0576923076923076,0.1923076923076923,0.75,0.5928128909416321,0.0224472279556535,0.3847398811027143,3,6.0,0.0,10.0,33.0,0.0,3.0,36.0,24.0,0.0,2.0,1.0,47.0,0.0,355.0,0.0,0.0,0.0,52969.71875,1170.0,0.0,0.0,0.0,13442.400390625,8,0
316,16.0,23.0,0.0,1706.550048828125,901.739990234375,0.0,39.0,2608.2900390625,66.87923177083333,0.4102564102564102,0.5897435897435898,0.0,0.6542792493435706,0.3457207506564294,0.0,2,24.0,15.0,2363.1298828125,245.16000366210935,0.625,0.1037437702621448,0.0,16.0,23.0,0.0,1706.550048828125,901.739990234375,0.0,0.4102564102564102,0.5897435897435898,0.0,0.6542792493435706,0.3457207506564294,2,2.0,0.0,0.0,10.0,0.0,0.0,10.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,764.9400024414062,1706.550048828125,0.0,0.0,0.0,136.8000030517578,5,3
2422,0.0,1.0,0.0,0.0,91.4499969482422,0.0,1.0,91.4499969482422,91.4499969482422,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0.0,91.4499969482422,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91.4499969482422,0.0,0.0,1.0,0.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.4499969482422,0.0,0.0,0.0,0.0,1,0
3903,95.0,0.0,0.0,5160.33984375,0.0,0.0,95.0,5160.33984375,54.31936677631579,1.0,0.0,0.0,1.0,0.0,0.0,1,16.0,79.0,4096.009765625,1064.3299560546875,4.9375,0.2598455611573191,1.0,27.0,67.0,164.39999389648438,1180.8199462890625,3815.119873046875,0.0105263157894736,0.2842105263157894,0.7052631578947368,0.0318583658918974,0.2288260054621093,0.7393156286459932,3,2.0,0.0,15.0,12.0,1.0,7.0,12.0,15.0,0.0,0.0,14.0,19.0,0.0,723.0,18.299999237060547,334.3399963378906,0.0,2684.39990234375,457.8200073242188,0.0,0.0,3.5899999141693115,938.8900146484376,8,0
4052,406.0,0.0,0.0,38304.9609375,0.0,0.0,406.0,38304.9609375,94.3471944273399,1.0,0.0,0.0,1.0,0.0,0.0,1,60.0,346.0,27631.91015625,10673.0498046875,5.766666666666667,0.3862581249119104,13.0,92.0,301.0,12129.5,2500.130126953125,23675.330078125,0.0320197044334975,0.2266009852216748,0.7413793103448276,0.3166561180343422,0.0652690960535622,0.6180747859120955,3,26.0,2.0,55.0,62.0,0.0,32.0,62.0,43.0,0.0,1.0,51.0,98.0,0.0,2380.5400390625,0.0,0.0,0.0,27052.30078125,119.58999633789062,0.0,0.0,542.1300048828125,8210.400390625,9,4
843,75.0,0.0,0.0,5763.64013671875,0.0,0.0,75.0,5763.64013671875,76.84853515625,1.0,0.0,0.0,1.0,0.0,0.0,1,25.0,50.0,5365.14990234375,398.489990234375,2.0,0.0742737849804151,3.0,13.0,59.0,2379.60009765625,0.0,3384.0400390625,0.04,0.1733333333333333,0.7866666666666666,0.4128640999802184,0.0,0.5871359000197816,3,13.0,2.0,4.0,17.0,0.0,1.0,25.0,4.0,0.0,4.0,5.0,13.0,9.210000038146973,0.0,8.880000114440918,0.0,0.0,5365.14990234375,0.0,0.0,0.0,0.0,380.3999938964844,9,0
1411,3.0,0.0,0.0,120.7899932861328,0.0,0.0,3.0,120.7899932861328,40.2633310953776,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,2.0,97.1999969482422,23.59000015258789,2.0,0.2426954824406967,0.0,3.0,0.0,0.0,120.7899932861328,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.7899932861328,0.0,0.0,0.0,0.0,2,0
4034,0.0,29.0,0.0,0.0,3008.419921875,0.0,29.0,3008.419921875,103.73861799568964,0.0,1.0,0.0,0.0,1.0,0.0,1,7.0,22.0,2336.89990234375,671.52001953125,3.142857142857143,0.2873550633716752,1.0,3.0,25.0,1583.4000244140625,0.0,1425.02001953125,0.0344827586206896,0.1034482758620689,0.8620689655172413,0.5263227878037784,0.0,0.4736772121962215,3,0.0,0.0,3.0,6.0,0.0,1.0,8.0,5.0,0.0,0.0,3.0,3.0,0.0,65.49000549316406,0.0,0.0,0.0,2610.39013671875,122.36000061035156,0.0,0.0,14.579999923706056,195.6000061035156,7,0
1106,65.0,203.0,0.0,6975.60986328125,12157.8798828125,0.0,268.0,19133.48974609375,71.39361845557369,0.2425373134328358,0.7574626865671642,0.0,0.364575932349475,0.635424067650525,0.0,2,156.0,112.0,17084.41015625,2049.080078125,0.717948717948718,0.1199385907610854,2.0,65.0,201.0,554.9000244140625,7618.35986328125,10960.23046875,0.0074626865671641,0.2425373134328358,0.75,0.0290015054272175,0.3981688506046638,0.5728296439681186,3,17.0,2.0,6.0,60.0,0.0,0.0,61.0,95.0,13.0,0.0,29.0,2.0,59.220001220703125,1185.1199951171875,0.0,0.0,0.0,5144.47021484375,11775.3095703125,558.4000244140625,0.0,301.7699890136719,109.1999969482422,7,0
800,0.0,37.0,0.0,0.0,2206.4599609375,0.0,37.0,2206.4599609375,59.634052998310814,0.0,1.0,0.0,0.0,1.0,0.0,1,12.0,25.0,1676.050048828125,530.4100341796875,2.083333333333333,0.3164643171309497,0.0,3.0,34.0,0.0,0.0,2206.4599609375,0.0,0.081081081081081,0.918918918918919,0.0,0.0,1.0,2,0.0,0.0,0.0,7.0,0.0,0.0,9.0,13.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,982.6500244140624,693.4000244140625,0.0,0.0,18.010000228881836,512.4000244140625,5,2
867,102.0,0.0,16.0,10721.490234375,0.0,1567.2999267578125,118.0,12288.790161132812,104.14228950112552,0.864406779661017,0.0,0.135593220338983,0.8724610066404345,0.0,0.1275389933595655,2,39.0,79.0,11530.5703125,758.219970703125,2.025641025641025,0.0657573693368105,3.0,29.0,86.0,1841.5,266.3099975585937,10180.9794921875,0.0254237288135593,0.2457627118644068,0.7288135593220338,0.1498520258270002,0.0216709707478353,0.8284770034251645,3,4.0,16.0,16.0,23.0,5.0,3.0,19.0,16.0,0.0,0.0,2.0,18.0,1567.2999267578125,0.0,0.0,2602.68994140625,0.0,7827.10009765625,266.3099975585937,0.0,0.0,25.38999938964844,0.0,9,3
